"","Nest_ID","merge_group","ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","HowLeft","RecessCause","Comments_Notes","Who_Entered","Date_Entered","Double_Checked_Who","Double_Checked_Date","Date_Double_Checked","prev_beh","prev_vid","prev_end","merge_with_prev","n_rows_merged","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter","DurationSecs","NextDateTimeBegin","TimeToNextVidSecs","DurationMins","Time_Diff_Mins","Fate_video_simple","Fate_combined"
"2187","12-MTW059",116,23492,"12-MTW059_3","N-NotIncubating",2012-07-22 08:34:35,2012-07-22 09:30:20,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-22 09:30:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,3345,2012-07-22 10:27:03,15,55.75,-56.4666666666667,"Depredated","Depredated"
"2188","12-MTW059",117,22449,"12-MTW059_3","I-Incubating",2012-07-22 09:30:35,2012-07-22 11:50:05,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-22 10:26:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,8370,2012-07-22 12:46:48,15,139.5,-56.4666666666667,"Depredated","Depredated"
"2189","12-MTW059",118,23493,"12-MTW059_3","N-NotIncubating",2012-07-22 11:50:20,2012-07-22 12:36:20,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-22 12:46:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,2760,2012-07-22 13:33:03,15,46,-56.4666666666667,"Depredated","Depredated"
"2190","12-MTW059",119,22450,"12-MTW059_3","I-Incubating",2012-07-22 12:36:35,2012-07-22 15:08:05,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-22 13:32:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,9090,2012-07-22 16:04:48,15,151.5,-56.4666666666667,"Depredated","Depredated"
"2191","12-MTW059",120,23494,"12-MTW059_3","N-NotIncubating",2012-07-22 15:08:20,2012-07-22 16:07:20,"NotRecorded","O","STEI hen seen nearby during break, then gone","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-22 16:04:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,3540,2012-07-22 17:04:03,15,59,-56.4666666666667,"Depredated","Depredated"
"2192","12-MTW059",121,22451,"12-MTW059_3","I-Incubating",2012-07-22 16:07:35,2012-07-22 17:32:35,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-22 17:03:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,5100,2012-07-22 18:29:18,15,85,-56.4666666666667,"Depredated","Depredated"
"2193","12-MTW059",122,23495,"12-MTW059_3","N-NotIncubating",2012-07-22 17:32:50,2012-07-22 18:16:20,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-22 18:29:03,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,2610,2012-07-22 19:13:03,15,43.5,-56.4666666666667,"Depredated","Depredated"
"2194","12-MTW059",123,22452,"12-MTW059_3","I-Incubating",2012-07-22 18:16:35,2012-07-22 20:05:35,"F","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-22 19:12:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,6540,2012-07-22 21:02:18,15,109,-56.4666666666667,"Depredated","Depredated"
"2195","12-MTW059",124,23496,"12-MTW059_3","N-NotIncubating",2012-07-22 20:05:50,2012-07-22 21:07:05,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-22 21:02:03,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,3675,2012-07-22 22:03:48,15,61.25,-56.4666666666667,"Depredated","Depredated"
"2196","12-MTW059",125,22453,"12-MTW059_3","I-Incubating",2012-07-22 21:07:20,2012-07-23 03:30:05,"F","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-22 22:03:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,22965,2012-07-23 04:26:48,15,382.75,-56.4666666666667,"Depredated","Depredated"
"2197","12-MTW059",126,23497,"12-MTW059_3","N-NotIncubating",2012-07-23 03:30:20,2012-07-23 04:16:35,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-23 04:26:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,2775,2012-07-23 05:13:18,15,46.25,-56.4666666666667,"Depredated","Depredated"
"2198","12-MTW059",127,22454,"12-MTW059_3","I-Incubating",2012-07-23 04:16:50,2012-07-23 05:04:05,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-23 05:13:03,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,2835,2012-07-23 06:00:48,15,47.25,-56.4666666666667,"Depredated","Depredated"
"2199","12-MTW059",128,23498,"12-MTW059_3","N-NotIncubating",2012-07-23 05:04:20,2012-07-23 05:39:20,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-23 06:00:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,2100,2012-07-23 06:36:03,15,35,-56.4666666666667,"Depredated","Depredated"
"2200","12-MTW059",129,22455,"12-MTW059_3","I-Incubating",2012-07-23 05:39:35,2012-07-23 06:46:20,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-23 06:35:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,4005,2012-07-23 07:43:03,15,66.75,-56.4666666666667,"Depredated","Depredated"
"2201","12-MTW059",130,23499,"12-MTW059_3","N-NotIncubating",2012-07-23 06:46:35,2012-07-23 07:33:05,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-23 07:42:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,2790,2012-07-23 08:29:48,15,46.5,-56.4666666666667,"Depredated","Depredated"
"2202","12-MTW059",131,22456,"12-MTW059_3","I-Incubating",2012-07-23 07:33:20,2012-07-23 09:48:05,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-23 08:29:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,8085,2012-07-23 10:44:48,15,134.75,-56.4666666666667,"Depredated","Depredated"
"2203","12-MTW059",132,23500,"12-MTW059_3","N-NotIncubating",2012-07-23 09:48:20,2012-07-23 10:44:50,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-23 10:44:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,3390,2012-07-23 11:41:33,15,56.5,-56.4666666666667,"Depredated","Depredated"
"2204","12-MTW059",133,22457,"12-MTW059_3","I-Incubating",2012-07-23 10:45:05,2012-07-23 15:22:05,"F","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-23 11:41:18,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,16620,2012-07-23 16:18:48,15,277,-56.4666666666667,"Depredated","Depredated"
"2205","12-MTW059",134,23501,"12-MTW059_3","N-NotIncubating",2012-07-23 15:22:20,2012-07-23 16:22:35,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-23 16:18:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,3615,2012-07-23 17:19:18,15,60.25,-56.4666666666667,"Depredated","Depredated"
"2206","12-MTW059",135,22458,"12-MTW059_3","I-Incubating",2012-07-23 16:22:50,2012-07-24 08:48:20,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-23 17:19:03,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,59130,2012-07-24 09:45:03,15,985.5,-56.4666666666667,"Depredated","Depredated"
"2207","12-MTW059",136,23502,"12-MTW059_3","N-NotIncubating",2012-07-24 08:48:35,2012-07-24 09:45:50,"NotRecorded","O","AH - No ducklings seen while hen on break, although hen moved and switched positions often between breaks","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"I-Incubating","12-MTW059_3",2012-07-24 09:44:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,3435,2012-07-24 10:42:33,15,57.25,-56.4666666666667,"Depredated","Depredated"
"2208","12-MTW059",137,22459,"12-MTW059_3","I-Incubating",2012-07-24 09:46:05,2012-07-24 13:04:50,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"N-NotIncubating","12-MTW059_3",2012-07-24 10:42:18,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,11925,2012-07-24 14:01:33,15,198.75,-56.4666666666667,"Depredated","Depredated"
"2209","12-MTW059",138,25312,"12-MTW059_3","Fate-Depredated",2012-07-24 13:05:05,2012-07-24 13:05:05,NA,"NotApplicable",NA,"AMM",2020-06-29,NA,NA,NA,"I-Incubating","12-MTW059_3",2012-07-24 14:01:18,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,0,2012-07-24 14:01:48,15,0,-56.4666666666667,"Depredated","Depredated"
"2210","12-MTW059",139,23503,"12-MTW059_3","PostFate_NotIncubating",2012-07-24 13:05:20,2012-07-24 13:05:50,"NotRecorded","P","AH - SNOW depredation on ducklings, hen stays nearby","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"Fate-Depredated","12-MTW059_3",2012-07-24 14:01:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,30,2012-07-24 14:02:33,15,0.5,-56.4666666666667,"Depredated","Depredated"
"2211","12-MTW059",140,22460,"12-MTW059_3","PostFate_Incubating",2012-07-24 13:06:05,2012-07-24 13:07:20,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"PostFate_NotIncubating","12-MTW059_3",2012-07-24 14:02:18,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,75,2012-07-24 14:04:03,15,1.25,-56.4666666666667,"Depredated","Depredated"
"2212","12-MTW059",141,23504,"12-MTW059_3","PostFate_NotIncubating",2012-07-24 13:07:35,2012-07-25 09:47:05,"NotRecorded","O","AH - Hen apparently leads ducklings away from nest after SNOW depredation","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-06-27,NA,"PostFate_Incubating","12-MTW059_3",2012-07-24 14:03:48,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,74370,2012-07-25 10:43:48,15,1239.5,-56.4666666666667,"Depredated","Depredated"
"2213","12-MTW059",142,25313,"12-MTW059_3","PostFate_EndOfVideo",2012-07-25 09:47:20,2012-07-25 09:47:20,NA,"NotApplicable",NA,"AMM",2020-06-29,NA,NA,NA,"PostFate_NotIncubating","12-MTW059_3",2012-07-25 10:43:33,FALSE,1,2012,191,"STEI",NA,"2406-00619",6,"Hatched",206,5,NA,"SNOW",1,"Reconyx","2012-07-14 12:01:58",NA,"2012-07-24 14:01:33",10.94571759,10.08,180,179.3333333,179,179,NA,NA,"0",NA,175.3333333,175,NA,NA,"Active",0,0,"STEI","Depredated","SNOW",NA,"2012-07-20","2012/07/20 13:48:00","2012/07/20 14:05:00","ASY",715,215,NA,38.1,NA,NA,"47.9","39.8",NA,NA,NA,0,NA,NA,0,-56.4666666666667,"Depredated","Depredated"
"2214","12-RRG007",1,22515,"12-RRG007_1","I-Incubating",2012-06-24 14:58:31,2012-06-24 15:43:16,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-07-01,NA,NA,NA,NA,FALSE,1,2012,168,"SPEI",NA,NA,5,"Hatched",192,5,3,NA,1,"Reconyx","2012-06-24 16:32:28",NA,"2012-07-10 12:54:55",19.73729167,15.85,169,168.5,169,168,NA,NA,"1",165,165.5,166,NA,NA,"Active",0,0,"SPEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2685,2012-06-24 17:17:28,15,44.75,-93.95,"Hatched","Hatched"
"2215","12-RRG007",2,22170,"12-RRG007_1","U-Unviewable",2012-06-24 15:43:31,2012-06-24 17:25:01,"NotApplicable","NotApplicable","Shade black out","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-07-01,NA,"I-Incubating","12-RRG007_1",2012-06-24 17:17:13,FALSE,1,2012,168,"SPEI",NA,NA,5,"Hatched",192,5,3,NA,1,"Reconyx","2012-06-24 16:32:28",NA,"2012-07-10 12:54:55",19.73729167,15.85,169,168.5,169,168,NA,NA,"1",165,165.5,166,NA,NA,"Active",0,0,"SPEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6090,2012-06-24 18:59:13,15,101.5,-93.95,"Hatched","Hatched"
"2216","12-RRG007",3,25314,"12-RRG007_1","I-Incubating",2012-06-24 17:25:16,2012-06-25 10:56:16,NA,"NotApplicable",NA,"AMM",2020-07-01,NA,NA,NA,"U-Unviewable","12-RRG007_1",2012-06-24 18:58:58,FALSE,1,2012,168,"SPEI",NA,NA,5,"Hatched",192,5,3,NA,1,"Reconyx","2012-06-24 16:32:28",NA,"2012-07-10 12:54:55",19.73729167,15.85,169,168.5,169,168,NA,NA,"1",165,165.5,166,NA,NA,"Active",0,0,"SPEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63060,2012-06-25 12:30:28,15,1051,-93.95,"Hatched","Hatched"
"2217","12-RRG007",4,23545,"12-RRG007_1","N-NotIncubating",2012-06-25 10:56:31,2012-06-25 11:10:46,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-07-01,NA,"I-Incubating","12-RRG007_1",2012-06-25 12:30:13,FALSE,1,2012,168,"SPEI",NA,NA,5,"Hatched",192,5,3,NA,1,"Reconyx","2012-06-24 16:32:28",NA,"2012-07-10 12:54:55",19.73729167,15.85,169,168.5,169,168,NA,NA,"1",165,165.5,166,NA,NA,"Active",0,0,"SPEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855,2012-06-25 12:44:58,15,14.25,-93.95,"Hatched","Hatched"
"2218","12-RRG007",5,22502,"12-RRG007_1","I-Incubating",2012-06-25 11:11:01,2012-06-26 04:33:16,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-07-01,NA,"N-NotIncubating","12-RRG007_1",2012-06-25 12:44:43,FALSE,1,2012,168,"SPEI",NA,NA,5,"Hatched",192,5,3,NA,1,"Reconyx","2012-06-24 16:32:28",NA,"2012-07-10 12:54:55",19.73729167,15.85,169,168.5,169,168,NA,NA,"1",165,165.5,166,NA,NA,"Active",0,0,"SPEI","Hatched",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62535,2012-06-26 06:07:28,15,1042.25,-93.95,"Hatched","Hatched"
