"","ID","Nest_ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","RecessCause","X","year","found_day","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter","DurationSecs","NextDateTimeBegin","TimeToNextVidSecs","DurationMins","Time_Diff_Mins","Fate_video_simple","Fate_combined"
"4093",22779,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-11 15:40:35,2015-07-11 17:50:20,"NotApplicable",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,7785,2015-07-11 17:26:45,15,5.75,23.8333333333333,"Hatched","Hatched"
"4094",23823,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-11 17:50:35,2015-07-11 17:52:05,"O",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,90,2015-07-11 17:28:30,15,1479.5,23.8333333333333,"Hatched","Hatched"
"4095",22780,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-11 17:52:20,2015-07-11 18:27:35,"NotApplicable",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2115,2015-07-11 18:04:00,15,1470.75,23.8333333333333,"Hatched","Hatched"
"4096",23824,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-11 18:27:50,2015-07-11 18:31:05,"O",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,195,2015-07-11 18:07:30,15,2756.5,23.8333333333333,"Hatched","Hatched"
"4097",25579,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-11 18:31:20,2015-07-11 18:31:50,"NotApplicable",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,30,2015-07-11 18:08:15,15,900.25,23.8333333333333,"Hatched","Hatched"
"4098",25580,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-11 18:32:05,2015-07-11 18:34:05,"O",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,120,2015-07-11 18:10:30,15,1212.75,23.8333333333333,"Hatched","Hatched"
"4099",22781,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-11 18:34:20,2015-07-11 19:50:05,"NotApplicable",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,4545,2015-07-11 19:26:30,15,568,23.8333333333333,"Hatched","Hatched"
"4100",25581,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-11 19:50:20,2015-07-11 19:54:35,"O",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,255,2015-07-11 19:31:00,15,174,23.8333333333333,"Hatched","Hatched"
"4101",25582,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-11 19:54:50,2015-07-11 19:56:05,"NotApplicable",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,75,2015-07-11 19:32:30,15,823.25,23.8333333333333,"Hatched","Hatched"
"4102",25583,"15-HCC014","15-HCC014_2","Fate-Hatched",2015-07-11 19:56:20,2015-07-11 19:56:20,"NotApplicable",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,0,2015-07-11 19:32:45,15,1033.25,23.8333333333333,"Hatched","Hatched"
"4103",25584,"15-HCC014","15-HCC014_2","PostFate_NotIncubating",2015-07-11 19:56:35,2015-07-13 02:12:05,"O",582,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,108930,NA,NA,1339.25,23.8333333333333,"Hatched","Hatched"
"4104",22803,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-09 19:06:45,2015-07-09 19:29:45,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,1380,2015-07-09 19:24:15,15,2918.25,5.75,"Hatched","Hatched"
"4105",23826,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-09 19:30:00,2015-07-09 20:22:30,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3150,2015-07-09 20:17:00,15,1455.5,5.75,"Hatched","Hatched"
"4106",22783,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-09 20:22:45,2015-07-09 21:41:15,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,4710,2015-07-09 21:35:45,15,65.75,5.75,"Hatched","Hatched"
"4107",23827,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-09 21:41:30,2015-07-09 22:20:15,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,2325,2015-07-09 22:14:45,15,360.25,5.75,"Hatched","Hatched"
"4108",22784,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-09 22:20:30,2015-07-09 23:38:00,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,4650,2015-07-09 23:32:30,15,686.75,5.75,"Hatched","Hatched"
"4109",23828,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-09 23:38:15,2015-07-10 00:19:30,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,2475,2015-07-10 00:14:00,15,175.5,5.75,"Hatched","Hatched"
"4110",22785,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 00:19:45,2015-07-10 02:51:30,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,9105,2015-07-10 02:46:00,15,1472.5,5.75,"Hatched","Hatched"
"4111",23829,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 02:51:45,2015-07-10 03:45:30,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3225,2015-07-10 03:40:00,15,147.25,5.75,"Hatched","Hatched"
"4112",22786,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 03:45:45,2015-07-10 07:03:30,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,11865,2015-07-10 06:58:00,15,2997.5,5.75,"Hatched","Hatched"
"4113",23830,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 07:03:45,2015-07-10 07:58:30,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3285,2015-07-10 07:53:00,15,814.75,5.75,"Hatched","Hatched"
"4114",22787,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 07:58:45,2015-07-10 10:04:45,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,7560,2015-07-10 09:59:15,15,3,5.75,"Hatched","Hatched"
"4115",23831,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 10:05:00,2015-07-10 11:07:00,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3720,2015-07-10 11:01:30,15,4248,5.75,"Hatched","Hatched"
"4116",22788,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 11:07:15,2015-07-10 13:34:30,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,8835,2015-07-10 13:29:00,15,1557,5.75,"Hatched","Hatched"
"4117",23832,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 13:34:45,2015-07-10 13:56:30,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,1305,2015-07-10 13:51:00,15,227.25,5.75,"Hatched","Hatched"
"4118",22789,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 13:56:45,2015-07-10 14:20:00,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,1395,2015-07-10 14:14:30,15,1289.25,5.75,"Hatched","Hatched"
"4119",23833,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 14:20:15,2015-07-10 14:50:30,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,1815,2015-07-10 14:45:00,15,127.25,5.75,"Hatched","Hatched"
"4120",22790,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 14:50:45,2015-07-10 15:50:30,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3585,2015-07-10 15:45:00,15,1166.75,5.75,"Hatched","Hatched"
"4121",23834,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 15:50:45,2015-07-10 16:39:15,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,2910,2015-07-10 16:33:45,15,6122.43333333333,5.75,"Hatched","Hatched"
"4122",22791,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 16:39:30,2015-07-10 18:01:30,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,4920,2015-07-10 17:56:00,15,6.5,5.75,"Hatched","Hatched"
"4123",23835,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 18:01:45,2015-07-10 18:40:00,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,2295,2015-07-10 18:34:30,15,0.75,5.75,"Hatched","Hatched"
"4124",22792,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 18:40:15,2015-07-10 19:44:30,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3855,2015-07-10 19:39:00,15,329.25,5.75,"Hatched","Hatched"
"4125",23836,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 19:44:45,2015-07-10 20:25:15,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,2430,2015-07-10 20:19:45,15,102.5,5.75,"Hatched","Hatched"
"4126",22793,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 20:25:30,2015-07-10 22:31:00,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,7530,2015-07-10 22:25:30,15,60.25,5.75,"Hatched","Hatched"
"4127",23837,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-10 22:31:15,2015-07-10 23:26:15,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3300,2015-07-10 23:20:45,15,1802,5.75,"Hatched","Hatched"
"4128",22794,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-10 23:26:30,2015-07-11 01:39:00,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,7950,2015-07-11 01:33:30,15,1123.5,5.75,"Hatched","Hatched"
"4129",23838,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-11 01:39:15,2015-07-11 02:39:00,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3585,2015-07-11 02:33:30,15,6.25,5.75,"Hatched","Hatched"
"4130",22795,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-11 02:39:15,2015-07-11 04:57:30,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,8295,2015-07-11 04:52:00,15,1882.75,5.75,"Hatched","Hatched"
"4131",23839,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-11 04:57:45,2015-07-11 05:54:15,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3390,2015-07-11 05:48:45,15,760.25,5.75,"Hatched","Hatched"
"4132",22796,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-11 05:54:30,2015-07-11 09:15:15,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,12045,2015-07-11 09:09:45,15,5.75,5.75,"Hatched","Hatched"
"4133",23840,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-11 09:15:30,2015-07-11 09:35:45,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,1215,2015-07-11 09:30:15,15,1400.25,5.75,"Hatched","Hatched"
"4134",22797,"15-HCC016","15-HCC016_1","I-Incubating",2015-07-11 09:36:00,2015-07-11 12:37:00,"NotApplicable",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,10860,2015-07-11 12:31:30,15,522,5.75,"Hatched","Hatched"
"4135",23841,"15-HCC016","15-HCC016_1","N-NotIncubating",2015-07-11 12:37:15,2015-07-11 13:29:15,"O",583,2015,189,NA,"2406-00676",4,"Hatched",198,4,1,NA,"Reconyx","2015-07-09 19:01:00",NA,"2015-07-17 16:28:00",8.808854167,7.89,172,171.75,172,170,NA,NA,"0",NA,169.75,170,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-14","2015/07/14 11:59:00","2015/07/14 12:17:00","AHY",661,205,NA,38.2,NA,NA,"45.3","37.8",91.4,NA,NA,3120,2015-07-11 13:23:45,15,5.5,5.75,"Hatched","Hatched"
