"","ID","Nest_ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","HowLeft","RecessCause","Comments_Notes","Who_Entered","Date_Entered","Double_Checked_Who","Double_Checked_Date","Date_Double_Checked","X","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter"
"2960",24024,"15-NRG022","15-NRG022_1","N-NotIncubating",2000-01-04 01:54:43,2000-01-04 02:45:43,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-08-31,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961",24025,"15-NRG022","15-NRG022_1","N-NotIncubating",2000-01-04 20:05:28,2000-01-04 20:15:13,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962",24026,"15-NRG022","15-NRG022_1","N-NotIncubating",2000-01-05 02:36:28,2000-01-05 03:20:43,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963",24027,"15-NRG022","15-NRG022_2","N-NotIncubating",2000-01-01 03:22:07,2000-01-01 04:00:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964",24028,"15-NRG022","15-NRG022_2","N-NotIncubating",2000-01-01 23:50:52,2000-01-02 00:01:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965",24029,"15-NRG022","15-NRG022_2","N-NotIncubating",2000-01-02 22:48:22,2000-01-02 23:01:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2966",24030,"15-NRG022","15-NRG022_2","N-NotIncubating",2000-01-03 02:05:07,2000-01-03 02:43:07,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967",24031,"15-NRG022","15-NRG022_2","N-NotIncubating",2000-01-03 05:22:37,2000-01-03 05:47:22,"F","H","Eider crew comes to capture, both SPEI and LTDU hens flush before mist net is dropped","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968",24032,"15-NRG022","15-NRG022_2","N-NotIncubating",2000-01-03 08:16:07,2000-01-03 08:58:22,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969",24033,"15-NRG022","15-NRG022_2","PostFate_NotIncubating",2000-01-03 19:40:22,2000-01-05 02:27:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,601,2015,181,"SPEI",NA,NA,3,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:08:22",4.102361111,2.63,170.875,171.1666667,171.375,171.9583333,NA,NA,"0",NA,170.1666667,170.375,NA,NA,"Active",0,NA,"SPEI","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970",24036,"15-NRG027","15-NRG027_1","N-NotIncubating",2000-01-04 10:27:43,2000-01-04 12:21:43,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971",24037,"15-NRG027","15-NRG027_1","N-NotIncubating",2000-01-05 05:25:58,2000-01-05 08:26:58,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2972",24038,"15-NRG027","15-NRG027_2","N-NotIncubating",2000-01-01 13:10:22,2000-01-01 13:27:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973",24039,"15-NRG027","15-NRG027_2","N-NotIncubating",2000-01-01 20:47:07,2000-01-01 23:19:22,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974",24040,"15-NRG027","15-NRG027_2","N-NotIncubating",2000-01-02 11:04:52,2000-01-02 20:57:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2975",24041,"15-NRG027","15-NRG027_2","N-NotIncubating",2000-01-02 23:01:07,2000-01-02 23:09:22,"NotRecorded","O","Appears to have gotten off of nest because SPEI hen returned from nest break and walked over her nest area on the island","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976",24042,"15-NRG027","15-NRG027_2","N-NotIncubating",2000-01-03 05:22:37,2000-01-03 05:45:22,"F","H","Eider crew comes to capture, both SPEI and LTDU hens flush before mist net is dropped","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977",24043,"15-NRG027","15-NRG027_2","N-NotIncubating",2000-01-03 15:08:37,2000-01-03 15:09:37,"NotRecorded","P",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978",24044,"15-NRG027","15-NRG027_2","PostFate_NotIncubating",2000-01-03 15:12:37,2000-01-03 16:17:07,"NotRecorded","P","GLGU flushes LTDU hen off nest","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979",24045,"15-NRG027","15-NRG027_2","PostFate_NotIncubating",2000-01-03 18:32:52,2000-01-04 16:01:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-01,NA,604,2015,192,"LTDU",NA,NA,4,"Destroyed",3,NA,NA,"GLGU",1,"Reconyx","2000-01-01 0:00:13",NA,"2000-01-03 15:09:52",4.102361111,2.63,190,191,191,192,NA,NA,NA,NA,189,189,NA,NA,"Active",0,NA,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980",24047,"15-QMB003","15-QMB003_1","N-NotIncubating",2015-07-01 13:56:30,2015-07-01 14:17:45,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-11-17,NA,606,2015,167,"SPEI",NA,NA,5,"Hatched",185,5,2,NA,1,"Reconyx","2015-06-30 12:00:00",NA,"2015-07-04 10:06:45",5.194618056,3.92,162,161.5,161.5,161,NA,NA,NA,NA,158.5,158.5,NA,NA,"Active",0,NA,"SPEI","Hatched",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981",24048,"15-QMB003","15-QMB003_1","N-NotIncubating",2015-07-01 20:40:00,2015-07-01 21:04:00,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-11-17,NA,606,2015,167,"SPEI",NA,NA,5,"Hatched",185,5,2,NA,1,"Reconyx","2015-06-30 12:00:00",NA,"2015-07-04 10:06:45",5.194618056,3.92,162,161.5,161.5,161,NA,NA,NA,NA,158.5,158.5,NA,NA,"Active",0,NA,"SPEI","Hatched",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982",24049,"15-QMB003","15-QMB003_1","N-NotIncubating",2015-07-04 04:03:30,2015-07-04 04:14:30,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-11-17,NA,606,2015,167,"SPEI",NA,NA,5,"Hatched",185,5,2,NA,1,"Reconyx","2015-06-30 12:00:00",NA,"2015-07-04 10:06:45",5.194618056,3.92,162,161.5,161.5,161,NA,NA,NA,NA,158.5,158.5,NA,NA,"Active",0,NA,"SPEI","Hatched",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983",24064,"15-SOT010","15-SOT010_1","N-NotIncubating",2015-07-01 18:07:00,2015-07-01 18:41:00,"NotRecorded","O","SPEI hen seems to hang out in pond next to nest and general vicinity of nest","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-11-18,NA,621,2015,171,"SPEI",NA,"1987-23444",5,"Hatched",190,4,1,NA,1,"Reconyx","2015-06-30 19:57:00",NA,"2015-07-10 11:33:45",10.93836806,9.65,167,167,167,167,NA,NA,"0",NA,164,164,NA,NA,"Active",0,NA,"SPEI","Hatched",NA,"1","2015-07-09","2015/07/09 10:50:00","2015/07/09 11:14:00","AHY",1093,255,260,25.1,NA,NA,"58.5","47.9",100,NA,NA
"2984",24065,"15-SOT010","15-SOT010_1","N-NotIncubating",2015-07-03 13:40:15,2015-07-03 14:07:15,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-11-18,NA,621,2015,171,"SPEI",NA,"1987-23444",5,"Hatched",190,4,1,NA,1,"Reconyx","2015-06-30 19:57:00",NA,"2015-07-10 11:33:45",10.93836806,9.65,167,167,167,167,NA,NA,"0",NA,164,164,NA,NA,"Active",0,NA,"SPEI","Hatched",NA,"1","2015-07-09","2015/07/09 10:50:00","2015/07/09 11:14:00","AHY",1093,255,260,25.1,NA,NA,"58.5","47.9",100,NA,NA
"2985",24066,"15-SOT010","15-SOT010_1","N-NotIncubating",2015-07-03 15:07:00,2015-07-03 15:35:30,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-11-18,NA,621,2015,171,"SPEI",NA,"1987-23444",5,"Hatched",190,4,1,NA,1,"Reconyx","2015-06-30 19:57:00",NA,"2015-07-10 11:33:45",10.93836806,9.65,167,167,167,167,NA,NA,"0",NA,164,164,NA,NA,"Active",0,NA,"SPEI","Hatched",NA,"1","2015-07-09","2015/07/09 10:50:00","2015/07/09 11:14:00","AHY",1093,255,260,25.1,NA,NA,"58.5","47.9",100,NA,NA
"2986",24067,"15-SOT010","15-SOT010_1","N-NotIncubating",2015-07-03 16:00:00,2015-07-03 16:00:15,"W","O","SPEI hen is approached by another SPEI hen, who sits down next to her while she's on nest. Both stand up as two POJA fly in from distance and lands by nest","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-11-18,NA,621,2015,171,"SPEI",NA,"1987-23444",5,"Hatched",190,4,1,NA,1,"Reconyx","2015-06-30 19:57:00",NA,"2015-07-10 11:33:45",10.93836806,9.65,167,167,167,167,NA,NA,"0",NA,164,164,NA,NA,"Active",0,NA,"SPEI","Hatched",NA,"1","2015-07-09","2015/07/09 10:50:00","2015/07/09 11:14:00","AHY",1093,255,260,25.1,NA,NA,"58.5","47.9",100,NA,NA
"2987",24096,"16-DLC007","16-DLC007_2","N-NotIncubating",2016-06-29 10:43:45,2016-06-29 11:09:30,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988",24097,"16-DLC007","16-DLC007_2","N-NotIncubating",2016-06-29 12:59:15,2016-06-29 13:20:15,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989",24098,"16-DLC007","16-DLC007_2","N-NotIncubating",2016-06-29 18:08:00,2016-06-29 18:40:00,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990",24099,"16-DLC007","16-DLC007_2","N-NotIncubating",2016-06-30 19:14:15,2016-06-30 19:42:15,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991",24100,"16-DLC007","16-DLC007_3","N-NotIncubating",2016-07-02 17:27:00,2016-07-02 17:27:45,"W","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992",24101,"16-DLC007","16-DLC007_3","N-NotIncubating",2016-07-03 15:50:00,2016-07-03 15:56:15,"W","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993",24102,"16-DLC007","16-DLC007_3","N-NotIncubating",2016-07-03 19:10:00,2016-07-03 19:24:15,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994",24103,"16-DLC007","16-DLC007_3","N-NotIncubating",2016-07-04 10:45:00,2016-07-04 10:54:15,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995",24104,"16-DLC007","16-DLC007_3","N-NotIncubating",2016-07-04 14:05:45,2016-07-04 14:17:15,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2996",24105,"16-DLC007","16-DLC007_3","N-NotIncubating",2016-07-04 18:12:15,2016-07-04 18:13:15,"NotRecorded","O","Nest depredated soon after she leaves","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997",24106,"16-DLC007","16-DLC007_3","PostFate_NotIncubating",2016-07-04 18:22:30,2016-07-04 18:23:30,"W","O","Nest depredated, hen checking it out","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998",24107,"16-DLC007","16-DLC007_3","PostFate_NotIncubating",2016-07-04 18:24:00,2016-07-04 18:25:45,"W","O","Nest depredated, hen checking it out","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2999",24108,"16-DLC007","16-DLC007_3","PostFate_NotIncubating",2016-07-04 18:26:15,2016-07-04 18:29:15,"NotRecorded","O","Nest depredated, hen checking it out","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000",24109,"16-DLC007","16-DLC007_3","PostFate_NotIncubating",2016-07-04 18:29:45,2016-07-04 18:34:15,"NotRecorded","O","Nest depredated, hen checking it out","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3001",24110,"16-DLC007","16-DLC007_3","PostFate_NotIncubating",2016-07-04 18:41:00,2016-07-04 19:00:30,"W","O","Nest depredated, hen checking it out","Transferred from FFWFO yearly excel table",2020-06-03,"AMM",2020-09-03,NA,635,2016,167,"SPEI",NA,NA,3,"Destroyed",186,NA,NA,"PAJA",1,"Reconyx","2016-06-22 10:20:20",NA,"2016-07-04 18:13:30",13.52650463,12.33,178,172.6666667,174,167,NA,NA,NA,NA,171.6666667,173,NA,NA,"Active",0,NA,"SPEI","Depredated","PAJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
