"","ID","Nest_ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","RecessCause","X","year","found_day","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter","DurationSecs","NextDateTimeBegin","TimeToNextVidSecs"
"3415",22749,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-04 12:25:30,2015-07-04 13:33:00,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,4050,2015-07-04 13:33:15,15
"3416",23793,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-04 13:33:15,2015-07-04 14:16:45,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2610,2015-07-04 14:17:00,15
"3417",22750,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-04 14:17:00,2015-07-04 16:50:15,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,9195,2015-07-04 16:50:30,15
"3418",23794,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-04 16:50:30,2015-07-04 17:50:30,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3600,2015-07-04 17:50:45,15
"3419",22751,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-04 17:50:45,2015-07-04 19:38:00,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,6435,2015-07-04 19:38:15,15
"3420",23795,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-04 19:38:15,2015-07-04 20:43:30,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3915,2015-07-04 20:43:45,15
"3421",22752,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-04 20:43:45,2015-07-05 09:15:30,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,45105,2015-07-05 09:15:45,15
"3422",23796,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-05 09:15:45,2015-07-05 09:50:45,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2100,2015-07-05 09:51:00,15
"3423",22753,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-05 09:51:00,2015-07-05 10:42:00,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3060,2015-07-05 10:42:15,15
"3424",23797,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-05 10:42:15,2015-07-05 11:12:15,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1800,2015-07-05 11:12:30,15
"3425",22754,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-05 11:12:30,2015-07-05 12:13:45,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3675,2015-07-05 12:14:00,15
"3426",23798,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-05 12:14:00,2015-07-05 13:07:45,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3225,2015-07-05 13:08:00,15
"3427",22755,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-05 13:08:00,2015-07-05 14:23:45,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,4545,2015-07-05 14:24:00,15
"3428",23799,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-05 14:24:00,2015-07-05 15:04:15,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2415,2015-07-05 15:04:30,15
"3429",22756,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-05 15:04:30,2015-07-05 17:21:00,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,8190,2015-07-05 17:21:15,15
"3430",23800,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-05 17:21:15,2015-07-05 18:04:45,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2610,2015-07-05 18:05:00,15
"3431",22757,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-05 18:05:00,2015-07-05 19:09:15,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3855,2015-07-05 19:09:30,15
"3432",23801,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-05 19:09:30,2015-07-05 19:41:00,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1890,2015-07-05 19:41:15,15
"3433",22758,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-05 19:41:15,2015-07-05 20:35:45,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3270,2015-07-05 20:36:00,15
"3434",23802,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-05 20:36:00,2015-07-05 21:12:00,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2160,2015-07-05 21:12:15,15
"3435",22759,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-05 21:12:15,2015-07-06 11:02:30,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,49815,2015-07-06 11:02:45,15
"3436",25572,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-06 11:02:45,2015-07-06 11:37:00,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2055,2015-07-06 11:37:15,15
"3437",25573,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-06 11:37:15,2015-07-06 14:02:15,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,8700,2015-07-06 14:02:30,15
"3438",23803,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-06 14:02:30,2015-07-06 14:59:00,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3390,2015-07-06 14:59:15,15
"3439",22760,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-06 14:59:15,2015-07-06 17:08:30,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,7755,2015-07-06 17:08:45,15
"3440",23804,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-06 17:08:45,2015-07-06 18:13:15,"H",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,3870,2015-07-06 18:13:30,15
"3441",22761,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-06 18:13:30,2015-07-06 18:34:15,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1245,2015-07-06 18:34:30,15
"3442",23805,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-06 18:34:30,2015-07-06 19:03:30,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1740,2015-07-06 19:03:45,15
"3443",22762,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-06 19:03:45,2015-07-06 20:25:00,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,4875,2015-07-06 20:25:15,15
"3444",23806,"15-HCC014","15-HCC014_1","N-NotIncubating",2015-07-06 20:25:15,2015-07-06 20:52:30,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1635,2015-07-06 20:52:45,15
"3445",22763,"15-HCC014","15-HCC014_1","I-Incubating",2015-07-06 20:52:45,2015-07-06 22:11:30,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,4725,NA,NA
"3446",25574,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-09 14:29:00,2015-07-09 14:46:15,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1035,2015-07-09 14:46:30,15
"3447",22764,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-09 14:46:30,2015-07-09 15:27:00,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2430,2015-07-09 15:27:15,15
"3448",23808,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-09 15:27:15,2015-07-09 16:04:45,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2250,2015-07-09 16:05:00,15
"3449",22765,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-09 16:05:00,2015-07-09 16:47:45,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2565,2015-07-09 16:48:00,15
"3450",23809,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-09 16:48:00,2015-07-09 17:29:30,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,2490,2015-07-09 17:29:45,15
"3451",22766,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-09 17:29:45,2015-07-09 18:53:45,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,5040,2015-07-09 18:54:00,15
"3452",23810,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-09 18:54:00,2015-07-09 19:15:45,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1305,2015-07-09 19:16:00,15
"3453",22767,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-09 19:16:00,2015-07-09 19:24:15,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,495,2015-07-09 19:24:30,15
"3454",23811,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-09 19:24:30,2015-07-09 19:24:45,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,15,2015-07-09 19:25:00,15
"3455",22768,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-09 19:25:00,2015-07-09 23:56:00,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,16260,2015-07-09 23:56:15,15
"3456",23812,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-09 23:56:15,2015-07-10 00:02:15,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,360,2015-07-10 00:02:30,15
"3457",22769,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-10 00:02:30,2015-07-10 02:05:15,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,7365,2015-07-10 02:05:30,15
"3458",23813,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-10 02:05:30,2015-07-10 02:37:15,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1905,2015-07-10 02:37:30,15
"3459",22770,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-10 02:37:30,2015-07-10 08:36:00,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,21510,2015-07-10 08:36:15,15
"3460",23814,"15-HCC014","15-HCC014_2","N-NotIncubating",2015-07-10 08:36:15,2015-07-10 09:07:00,"O",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,1845,2015-07-10 09:07:15,15
"3461",22771,"15-HCC014","15-HCC014_2","I-Incubating",2015-07-10 09:07:15,2015-07-10 12:20:15,"NotApplicable",547,2015,182,NA,"2406-00675",7,"Hatched",192,6,1,NA,"Reconyx","2015-07-02 17:42:00",NA,"2015-07-11 19:32:30",10.33767361,9.08,164,165,165,166,NA,NA,"0",NA,160,160,NA,NA,"Active",0,NA,"STEI","Hatched",NA,"1","2015-07-06","2015/07/06 17:13:00","2015/07/06 17:30:00","AHY",703,226,227,39,NA,NA,"47.6","37.7",89.5,NA,NA,11580,2015-07-10 12:20:30,15
