"","Nest_ID","merge_group","ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","HowLeft","RecessCause","Comments_Notes","Who_Entered","Date_Entered","Double_Checked_Who","Double_Checked_Date","Date_Double_Checked","prev_beh","prev_vid","prev_end","merge_with_prev","n_rows_merged","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter","DurationSecs","NextDateTimeBegin","TimeToNextVidSecs","Time_Diff_Mins","Fate_video_simple","Fate_combined","DurationMins","Fate_simple","DurationDays","inc_init_final","inc_init_tier","doy","day_since_init","day_since_init_int"
"3303","15-JFG048",5,22828,"15-JFG048_1","I-Incubating",2015-06-30 02:03:52,2015-06-30 09:20:07,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-06-30 02:06:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26175,2015-06-30 09:23:00,15,-2.63333333333333,"Depredated","Depredated",436.25,"Failed",0.302951388888889,169.25,"floating_mean",181,11.75,11
"3304","15-JFG048",6,23872,"15-JFG048_1","N-NotIncubating",2015-06-30 09:20:22,2015-06-30 10:16:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-06-30 09:22:45,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390,2015-06-30 10:19:45,15,-2.63333333333333,"Depredated","Depredated",56.5,"Failed",0.0392361111111111,169.25,"floating_mean",181,11.75,11
"3305","15-JFG048",7,22829,"15-JFG048_1","I-Incubating",2015-06-30 10:17:07,2015-06-30 11:50:07,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-06-30 10:19:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5580,2015-06-30 11:53:00,15,-2.63333333333333,"Depredated","Depredated",93,"Failed",0.0645833333333333,169.25,"floating_mean",181,11.75,11
"3306","15-JFG048",8,23873,"15-JFG048_1","N-NotIncubating",2015-06-30 11:50:22,2015-06-30 12:59:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-06-30 11:52:45,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4170,2015-06-30 13:02:45,15,-2.63333333333333,"Depredated","Depredated",69.5,"Failed",0.0482638888888889,169.25,"floating_mean",181,11.75,11
"3307","15-JFG048",9,22830,"15-JFG048_1","I-Incubating",2015-06-30 13:00:07,2015-06-30 14:49:37,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-06-30 13:02:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6570,2015-06-30 14:52:30,15,-2.63333333333333,"Depredated","Depredated",109.5,"Failed",0.0760416666666667,169.25,"floating_mean",181,11.75,11
"3308","15-JFG048",10,23874,"15-JFG048_1","N-NotIncubating",2015-06-30 14:49:52,2015-06-30 16:25:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-06-30 14:52:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5760,2015-06-30 16:28:45,15,-2.63333333333333,"Depredated","Depredated",96,"Failed",0.0666666666666667,169.25,"floating_mean",181,11.75,11
"3309","15-JFG048",11,22831,"15-JFG048_1","I-Incubating",2015-06-30 16:26:07,2015-06-30 18:11:07,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-06-30 16:28:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6300,2015-06-30 18:14:00,15,-2.63333333333333,"Depredated","Depredated",105,"Failed",0.0729166666666667,169.25,"floating_mean",181,11.75,11
"3310","15-JFG048",12,23875,"15-JFG048_1","N-NotIncubating",2015-06-30 18:11:22,2015-06-30 19:47:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-06-30 18:13:45,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5775,2015-06-30 19:50:30,15,-2.63333333333333,"Depredated","Depredated",96.25,"Failed",0.0668402777777778,169.25,"floating_mean",181,11.75,11
"3311","15-JFG048",13,22832,"15-JFG048_1","I-Incubating",2015-06-30 19:47:52,2015-06-30 21:50:22,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-06-30 19:50:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7350,2015-06-30 21:53:15,15,-2.63333333333333,"Depredated","Depredated",122.5,"Failed",0.0850694444444444,169.25,"floating_mean",181,11.75,11
"3312","15-JFG048",14,23876,"15-JFG048_1","N-NotIncubating",2015-06-30 21:50:37,2015-06-30 22:49:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-06-30 21:53:00,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3555,2015-06-30 22:52:45,15,-2.63333333333333,"Depredated","Depredated",59.25,"Failed",0.0411458333333333,169.25,"floating_mean",181,11.75,11
"3313","15-JFG048",15,22833,"15-JFG048_1","I-Incubating",2015-06-30 22:50:07,2015-07-01 10:15:37,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-06-30 22:52:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41130,2015-07-01 10:18:30,15,-2.63333333333333,"Depredated","Depredated",685.5,"Failed",0.476041666666667,169.25,"floating_mean",181,11.75,11
"3314","15-JFG048",16,23877,"15-JFG048_1","N-NotIncubating",2015-07-01 10:15:52,2015-07-01 11:18:22,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-01 10:18:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750,2015-07-01 11:21:15,15,-2.63333333333333,"Depredated","Depredated",62.5,"Failed",0.0434027777777778,169.25,"floating_mean",182,12.75,12
"3315","15-JFG048",17,22834,"15-JFG048_1","I-Incubating",2015-07-01 11:18:37,2015-07-01 13:00:07,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-01 11:21:00,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6090,2015-07-01 13:03:00,15,-2.63333333333333,"Depredated","Depredated",101.5,"Failed",0.0704861111111111,169.25,"floating_mean",182,12.75,12
"3316","15-JFG048",18,23878,"15-JFG048_1","N-NotIncubating",2015-07-01 13:00:22,2015-07-01 14:28:22,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-01 13:02:45,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5280,2015-07-01 14:31:15,15,-2.63333333333333,"Depredated","Depredated",88,"Failed",0.0611111111111111,169.25,"floating_mean",182,12.75,12
"3317","15-JFG048",19,22835,"15-JFG048_1","I-Incubating",2015-07-01 14:28:37,2015-07-01 16:42:37,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-01 14:31:00,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8040,2015-07-01 16:45:30,15,-2.63333333333333,"Depredated","Depredated",134,"Failed",0.0930555555555556,169.25,"floating_mean",182,12.75,12
"3318","15-JFG048",20,23879,"15-JFG048_1","N-NotIncubating",2015-07-01 16:42:52,2015-07-01 17:34:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-01 16:45:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3105,2015-07-01 17:37:30,15,-2.63333333333333,"Depredated","Depredated",51.75,"Failed",0.0359375,169.25,"floating_mean",182,12.75,12
"3319","15-JFG048",21,22836,"15-JFG048_1","I-Incubating",2015-07-01 17:34:52,2015-07-01 19:03:37,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-01 17:37:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5325,2015-07-01 19:06:30,15,-2.63333333333333,"Depredated","Depredated",88.75,"Failed",0.0616319444444444,169.25,"floating_mean",182,12.75,12
"3320","15-JFG048",22,23880,"15-JFG048_1","N-NotIncubating",2015-07-01 19:03:52,2015-07-01 20:25:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-01 19:06:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,2015-07-01 20:28:45,15,-2.63333333333333,"Depredated","Depredated",82,"Failed",0.0569444444444444,169.25,"floating_mean",182,12.75,12
"3321","15-JFG048",23,22837,"15-JFG048_1","I-Incubating",2015-07-01 20:26:07,2015-07-01 22:36:37,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-01 20:28:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7830,2015-07-01 22:39:30,15,-2.63333333333333,"Depredated","Depredated",130.5,"Failed",0.090625,169.25,"floating_mean",182,12.75,12
"3322","15-JFG048",24,23881,"15-JFG048_1","N-NotIncubating",2015-07-01 22:36:52,2015-07-01 23:35:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-01 22:39:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3525,2015-07-01 23:38:30,15,-2.63333333333333,"Depredated","Depredated",58.75,"Failed",0.0407986111111111,169.25,"floating_mean",182,12.75,12
"3323","15-JFG048",25,22838,"15-JFG048_1","I-Incubating",2015-07-01 23:35:52,2015-07-02 06:23:07,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-01 23:38:15,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24435,2015-07-02 06:26:00,15,-2.63333333333333,"Depredated","Depredated",407.25,"Failed",0.2828125,169.25,"floating_mean",182,12.75,12
"3324","15-JFG048",26,23882,"15-JFG048_1","N-NotIncubating",2015-07-02 06:23:22,2015-07-02 07:10:22,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-02 06:25:45,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2820,2015-07-02 07:13:15,15,-2.63333333333333,"Depredated","Depredated",47,"Failed",0.0326388888888889,169.25,"floating_mean",183,13.75,13
"3325","15-JFG048",27,22839,"15-JFG048_1","I-Incubating",2015-07-02 07:10:37,2015-07-02 10:36:52,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-02 07:13:00,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12375,2015-07-02 10:39:45,15,-2.63333333333333,"Depredated","Depredated",206.25,"Failed",0.143229166666667,169.25,"floating_mean",183,13.75,13
"3326","15-JFG048",28,23883,"15-JFG048_1","N-NotIncubating",2015-07-02 10:37:07,2015-07-02 11:33:22,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-02 10:39:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3375,2015-07-02 11:36:15,15,-2.63333333333333,"Depredated","Depredated",56.25,"Failed",0.0390625,169.25,"floating_mean",183,13.75,13
"3327","15-JFG048",29,22840,"15-JFG048_1","I-Incubating",2015-07-02 11:33:37,2015-07-02 13:10:22,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-02 11:36:00,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5805,2015-07-02 13:13:15,15,-2.63333333333333,"Depredated","Depredated",96.75,"Failed",0.0671875,169.25,"floating_mean",183,13.75,13
"3328","15-JFG048",30,23884,"15-JFG048_1","N-NotIncubating",2015-07-02 13:10:37,2015-07-02 14:22:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-02 13:13:00,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4335,2015-07-02 14:25:45,15,-2.63333333333333,"Depredated","Depredated",72.25,"Failed",0.0501736111111111,169.25,"floating_mean",183,13.75,13
"3329","15-JFG048",31,22841,"15-JFG048_1","I-Incubating",2015-07-02 14:23:07,2015-07-02 15:42:07,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-02 14:25:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4740,2015-07-02 15:45:00,15,-2.63333333333333,"Depredated","Depredated",79,"Failed",0.0548611111111111,169.25,"floating_mean",183,13.75,13
"3330","15-JFG048",32,23885,"15-JFG048_1","N-NotIncubating",2015-07-02 15:42:22,2015-07-02 16:34:07,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-02 15:44:45,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3105,2015-07-02 16:37:00,15,-2.63333333333333,"Depredated","Depredated",51.75,"Failed",0.0359375,169.25,"floating_mean",183,13.75,13
"3331","15-JFG048",33,22842,"15-JFG048_1","I-Incubating",2015-07-02 16:34:22,2015-07-02 17:56:52,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-02 16:36:45,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4950,2015-07-02 17:59:45,15,-2.63333333333333,"Depredated","Depredated",82.5,"Failed",0.0572916666666667,169.25,"floating_mean",183,13.75,13
"3332","15-JFG048",34,23886,"15-JFG048_1","N-NotIncubating",2015-07-02 17:57:07,2015-07-02 18:53:52,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-02 17:59:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3405,2015-07-02 18:56:45,15,-2.63333333333333,"Depredated","Depredated",56.75,"Failed",0.0394097222222222,169.25,"floating_mean",183,13.75,13
"3333","15-JFG048",35,22843,"15-JFG048_1","I-Incubating",2015-07-02 18:54:07,2015-07-02 20:25:52,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"N-NotIncubating","15-JFG048_1",2015-07-02 18:56:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5505,2015-07-02 20:28:45,15,-2.63333333333333,"Depredated","Depredated",91.75,"Failed",0.0637152777777778,169.25,"floating_mean",183,13.75,13
"3334","15-JFG048",36,23887,"15-JFG048_1","N-NotIncubating",2015-07-02 20:26:07,2015-07-02 21:18:37,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-06-03,NA,2020-08-21,NA,"I-Incubating","15-JFG048_1",2015-07-02 20:28:30,FALSE,1,2015,172,"STEI",NA,NA,6,"Destroyed",190,NA,NA,"POJA",1,"Reconyx","2015-06-29 17:29:00",NA,"2015-07-09 23:34:45",14.83993056,10.25,170,169.25,170,167,NA,NA,"1",168,165.25,166,NA,NA,"Active",0,NA,"STEI","Depredated","POJA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3150,2015-07-02 21:21:30,15,-2.63333333333333,"Depredated","Depredated",52.5,"Failed",0.0364583333333333,169.25,"floating_mean",183,13.75,13
